TS,day,0muda,12thmanconsulting,3shadesofawesome,ace,alexstarr,ampoperators,andone,asada,avecesesmejorganarqueperder,babsoncollege,biased,bisaut,blenders,bluedevils,bluejay,bluesteel,bncs,bobsgarage,boilermakers,boothosg,boothroughput,bottleneckbeards,burdell,bus26k,candyyun,cathay,chanchitos,chrischarlie,claretcorp,columbiabusinessschool,comet,cookies,cynugivemefive,cynutalented,cynuunicornrocks,cynuwinner,dardenites,donothing,dosomething,dothebest,dukedevils,ecofriendly,efficientflamingo,emba,encinitas,esa,esadeans,eurasia,falcons,ferutdt,forcabarca,funqberk,gameon,gatecheveningmba,gojackets,goldenoski,haaschampions,haasew18,haasmba2017,haasperators,handsomedan,herbiesheroes,herbiessquad,hideyoshi,holybone,hoyasaxa,ibgm,iimudaipurops,iimudaipurscm,impactors,ironmen,itsnotluck,jhu1,jhuaditi,jhualexander,jhuchenchen,jhuharry,jhukali,jhumike,jhurui,jhutammycaroline,jhuwendy,jhuxiaohui,jonahsrevenge,justintime,kelleyscm,kongfupanda2,kovertops,kramericaindustries,krannertconsultinginc,l3hyunnan21,leadx,levkurbanyan,lindseyrichert,lingnandarb,lingnanimba,lone,lt8,marshallops,mbaers,mikebittarelli,mmm,momir,monster,mustangs,naja,nbnl,nexus,nidramhoon,ninja,nomuda,nupower,oculusrift,onigiri,operationalists,opsadaisy,opsbluesgroup,opsmaniacs,optimirsm,optimize,orangelatinos,outlier,outpacer,palletspitchforks,pathetechmanagement,petrelandgulls,phoenix,pleh,poppinbottlenecks,poundsk,quipus,rads,radyhartshorn,radympmh,radyspecter,radytempusfugit,radyucsd,ramen,rossops,rotmanrockers,rotmanroxstars,rsm2017,rsmhiddenforce,rsmjuggernauts,rsmmanagementltd,rsmu,rsquared,samhouston,samurairsm,savvy,schaefercitybulldogs,scmteam,sdarbitrageur,shinsbatch,simfreaks,sluer,smoombapteltd,sparky,speedoflight,srinathchavali,sundevil,superhero4,takoyaki,tbsgravity,tbsranger58,tbsredeem,teamawesome,teamlunch,teamrocket2,teamtrialanderror,teamyellowjackets,tepper1,testpilots,tfboysandgirls,thebombsquad,thebrilliantbruinbusinessbevy,thecapacitymanagers,thegenerals,theoutsider,thesneakyhurricanes,thevictors,trojansandanteatersunited,tuberlin,tyron7,ubnoisyboys,ubspecialops,ugambaoperationsclub,umass3scompany,umichioeinternationalmp,uncbottleneckbusters,unctigers16,uwbadgers,vandelayindustries,watarike,wearebabson,whatmewip,will,yale,yoohoos
2016-04-08 04:33:02.223235,117,189563.0,171379.0,47349.0,171691.0,156935.0,61820.0,101113.0,57136.0,146302.0,24148.0,47084.0,75613.0,91845.0,214684.0,12286.0,149066.0,56127.0,236052.0,195164.0,16684.0,87782.0,93691.0,229977.0,105796.0,40444.0,104801.0,118861.0,32601.0,19871.0,95939.0,139176.0,136434.0,178008.0,332.0,45523.0,137728.0,2941.0,229977.0,12348.0,80883.0,155160.0,74247.0,24625.0,160494.0,143593.0,12318.0,583.0,226217.0,167439.0,106789.0,139300.0,183940.0,210555.0,84723.0,32071.0,99452.0,180841.0,65190.0,195642.0,44777.0,17482.0,55753.0,12028.0,116277.0,115709.0,3985.0,108219.0,75852.0,89995.0,71668.0,187406.0,63988.0,110172.0,97622.0,95528.0,60942.0,35485.0,88629.0,73457.0,38639.0,198.0,15122.0,3131.0,53020.0,160686.0,57029.0,191026.0,151231.0,235663.0,129935.0,63038.0,142611.0,173271.0,152079.0,79252.0,83357.0,312.0,133603.0,70306.0,15116.0,29383.0,76389.0,99290.0,20637.0,235174.0,15173.0,957.0,95184.0,47854.0,145400.0,6560.0,213728.0,102670.0,83775.0,229977.0,74696.0,45522.0,123479.0,105455.0,284.0,41268.0,146016.0,88580.0,22964.0,229977.0,129141.0,59731.0,115076.0,29789.0,253833.0,5265.0,195787.0,40307.0,163610.0,149068.0,92789.0,72276.0,170650.0,48910.0,250610.0,57854.0,6660.0,106688.0,133257.0,86839.0,6534.0,124934.0,14582.0,229977.0,73769.0,118188.0,23099.0,180832.0,151222.0,81302.0,39282.0,132991.0,262107.0,83450.0,34024.0,151326.0,44998.0,70784.0,57388.0,133119.0,48242.0,131906.0,145033.0,83427.0,129330.0,231771.0,159654.0,229977.0,7301.0,133756.0,31978.0,53771.0,235712.0,39160.0,71553.0,23896.0,229977.0,81654.0,229977.0,129504.0,111218.0,142394.0,251169.0,90118.0,139445.0,154368.0,14928.0,173860.0,209152.0,62117.0,222342.0,106800.0,195699.0,313056.0
2016-04-08 04:36:01.917673,117,189612.0,177423.0,47362.0,175735.0,160975.0,67840.0,104139.0,63150.0,150340.0,28153.0,51096.0,2630.0,94868.0,214875.0,16723.0,153104.0,56142.0,237113.0,197214.0,16689.0,91404.0,97715.0,230037.0,105824.0,40455.0,110828.0,122891.0,38008.0,19876.0,95964.0,139213.0,142469.0,182054.0,333.0,50535.0,141763.0,2942.0,230037.0,16351.0,80904.0,155201.0,78271.0,24632.0,166535.0,146830.0,12321.0,584.0,226276.0,173482.0,110816.0,145335.0,187987.0,216610.0,88744.0,33078.0,99478.0,186887.0,70206.0,201693.0,50187.0,20579.0,61767.0,12031.0,120307.0,119738.0,8008.0,110946.0,75872.0,90018.0,77686.0,188436.0,70004.0,114200.0,97648.0,95553.0,60958.0,35494.0,88652.0,73476.0,42248.0,3926.0,15126.0,3132.0,53034.0,166728.0,58044.0,191076.0,154270.0,93724.0,132968.0,67054.0,148648.0,179315.0,152119.0,83272.0,89378.0,312.0,138637.0,70324.0,15120.0,34390.0,76409.0,99316.0,26649.0,241235.0,15177.0,957.0,97208.0,47867.0,151438.0,2562.0,219783.0,108696.0,89195.0,230037.0,78714.0,48532.0,126529.0,109481.0,284.0,41279.0,150053.0,92603.0,28369.0,230037.0,133173.0,63345.0,119105.0,35796.0,255899.0,5266.0,195838.0,46317.0,167652.0,153106.0,98813.0,74094.0,176694.0,48922.0,256675.0,61868.0,6662.0,110715.0,137291.0,86862.0,6971.0,130966.0,18585.0,230037.0,79788.0,122218.0,29105.0,186879.0,153960.0,81323.0,43291.0,136625.0,268175.0,87471.0,34033.0,157365.0,45927.0,76801.0,62801.0,137153.0,52254.0,131940.0,151070.0,89448.0,135363.0,237831.0,161494.0,230037.0,7742.0,133791.0,34986.0,59793.0,241773.0,39170.0,75570.0,23902.0,230037.0,87075.0,230037.0,133537.0,117247.0,145130.0,253034.0,91940.0,139481.0,160408.0,19932.0,178405.0,4198.0,68132.0,228399.0,111827.0,201749.0,313137.0
2016-04-08 04:39:02.605657,118,189612.0,179423.0,47362.0,178735.0,163975.0,69840.0,106139.0,65150.0,153340.0,31153.0,54096.0,2630.0,96868.0,215008.0,19513.0,156104.0,56142.0,240113.0,200214.0,18689.0,95004.0,100715.0,230037.0,105824.0,40455.0,112828.0,125891.0,42508.0,19876.0,95964.0,139213.0,144469.0,185054.0,333.0,3535.0,144763.0,2942.0,230037.0,19351.0,80904.0,155201.0,81271.0,24632.0,168535.0,148430.0,12321.0,584.0,228276.0,175482.0,113816.0,147335.0,190987.0,219610.0,91744.0,36078.0,99478.0,188887.0,73206.0,203693.0,3787.0,22173.0,63767.0,12031.0,123307.0,122738.0,11008.0,117246.0,75872.0,90018.0,79686.0,190269.0,72004.0,117200.0,97648.0,95553.0,60958.0,35494.0,88652.0,73476.0,44948.0,7526.0,15126.0,3132.0,53034.0,168728.0,58044.0,191076.0,156270.0,95724.0,134968.0,70054.0,150648.0,181315.0,152119.0,86272.0,91378.0,312.0,140637.0,70324.0,15120.0,37390.0,76409.0,99316.0,28649.0,243235.0,15177.0,957.0,99048.0,47867.0,153438.0,2562.0,221783.0,110696.0,92795.0,230037.0,81714.0,54532.0,128529.0,112481.0,284.0,41279.0,153053.0,95603.0,32869.0,230037.0,136173.0,65145.0,122105.0,37796.0,258899.0,5266.0,195838.0,48317.0,170652.0,156106.0,100813.0,81294.0,178694.0,48922.0,258675.0,64868.0,6662.0,113715.0,140291.0,86862.0,6971.0,132966.0,21585.0,230037.0,81788.0,125218.0,31105.0,189879.0,158460.0,81323.0,46291.0,141125.0,270175.0,90471.0,34033.0,159365.0,49527.0,78801.0,67301.0,140153.0,55254.0,131940.0,153070.0,91448.0,137363.0,239831.0,164194.0,230037.0,8503.0,133791.0,36986.0,61793.0,243773.0,39170.0,78570.0,23902.0,230037.0,91575.0,230037.0,136537.0,119247.0,149630.0,254834.0,95540.0,141481.0,162408.0,23932.0,180205.0,6198.0,70132.0,230399.0,114827.0,203749.0,313137.0
2016-04-08 04:42:02.591063,118,189612.0,183423.0,47362.0,181735.0,166975.0,73840.0,109139.0,69150.0,156340.0,34153.0,57096.0,2630.0,98868.0,216271.0,27513.0,159104.0,56142.0,242095.0,201214.0,22689.0,99504.0,103715.0,230037.0,105824.0,40455.0,116828.0,128891.0,46108.0,19876.0,95964.0,139213.0,148469.0,188054.0,333.0,6535.0,147763.0,2942.0,230037.0,22351.0,80904.0,155201.0,84271.0,24632.0,172535.0,154030.0,12321.0,584.0,233276.0,179482.0,116816.0,151335.0,193987.0,223610.0,44744.0,38067.0,99478.0,192887.0,76206.0,207693.0,7387.0,25338.0,67767.0,12031.0,126307.0,125738.0,14008.0,120846.0,75872.0,90018.0,83686.0,192100.0,76004.0,120200.0,97648.0,95553.0,60958.0,35494.0,88652.0,73476.0,48548.0,7526.0,15126.0,3132.0,53034.0,171728.0,58044.0,191076.0,159270.0,98724.0,137968.0,73054.0,154648.0,185315.0,152119.0,89272.0,95378.0,312.0,144637.0,70324.0,15120.0,40390.0,76409.0,99316.0,32649.0,247235.0,15177.0,957.0,100944.0,47867.0,157438.0,2562.0,225783.0,114696.0,96395.0,230037.0,84714.0,57532.0,131529.0,115481.0,284.0,41279.0,156053.0,98603.0,37369.0,230037.0,139073.0,71445.0,125105.0,41796.0,260899.0,5266.0,195838.0,52317.0,173652.0,159106.0,104813.0,84894.0,182694.0,48922.0,262675.0,67868.0,6662.0,116715.0,143291.0,88862.0,6971.0,136966.0,24585.0,230037.0,85788.0,128218.0,35105.0,192879.0,164760.0,81323.0,49291.0,145625.0,274175.0,93471.0,34033.0,163365.0,54927.0,82801.0,70901.0,143153.0,58254.0,131940.0,157070.0,95448.0,141363.0,243831.0,173194.0,230037.0,12176.0,133791.0,38986.0,65793.0,247773.0,39170.0,81570.0,23902.0,230037.0,95175.0,230037.0,139537.0,123247.0,155930.0,257534.0,101440.0,144481.0,166408.0,28932.0,182905.0,10198.0,74132.0,234399.0,118827.0,207749.0,313137.0
2016-04-08 04:45:02.382457,118,189612.0,184423.0,47362.0,182735.0,167975.0,74840.0,110139.0,70150.0,157340.0,35153.0,58096.0,2630.0,101868.0,95709.0,27513.0,160104.0,56142.0,245019.0,204214.0,29689.0,104904.0,104715.0,230037.0,105824.0,40455.0,117828.0,129891.0,49708.0,19876.0,95964.0,139213.0,149469.0,189054.0,333.0,7535.0,148763.0,2942.0,230037.0,23351.0,80904.0,155201.0,85271.0,24632.0,173535.0,2430.0,12321.0,584.0,237276.0,180482.0,117816.0,152335.0,194987.0,224610.0,45744.0,41002.0,99478.0,193887.0,77206.0,208693.0,11887.0,30417.0,68767.0,12031.0,127307.0,126738.0,15008.0,121746.0,75872.0,90018.0,84686.0,194976.0,77004.0,121200.0,97648.0,95553.0,60958.0,35494.0,88652.0,73476.0,53948.0,13826.0,15126.0,3132.0,53034.0,172728.0,58044.0,191076.0,160270.0,99724.0,5968.0,74054.0,155648.0,186315.0,152119.0,90272.0,96378.0,312.0,145637.0,70324.0,15120.0,41390.0,76409.0,99316.0,33649.0,248235.0,15177.0,957.0,102706.0,47867.0,158438.0,2562.0,226783.0,115696.0,100995.0,230037.0,85714.0,58532.0,132529.0,116481.0,284.0,10279.0,157053.0,99603.0,39169.0,230037.0,139973.0,75945.0,126105.0,42796.0,263899.0,5266.0,195838.0,53317.0,174652.0,160106.0,105813.0,85794.0,183694.0,48922.0,263675.0,68868.0,6662.0,117715.0,144291.0,88862.0,6971.0,137966.0,25585.0,230037.0,86788.0,129218.0,36105.0,6879.0,167460.0,81323.0,50291.0,147425.0,275175.0,94471.0,34033.0,31365.0,58527.0,83801.0,74501.0,144153.0,59254.0,131940.0,158070.0,96448.0,142363.0,194831.0,175894.0,230037.0,16339.0,133791.0,41986.0,66793.0,248773.0,39170.0,82570.0,23902.0,230037.0,98775.0,230037.0,140537.0,124247.0,157730.0,260234.0,106440.0,145481.0,167408.0,29932.0,183805.0,11198.0,75132.0,235399.0,119827.0,208749.0,313137.0
2016-04-08 04:48:02.196449,118,189661.0,186471.0,47374.0,184782.0,170018.0,76859.0,113167.0,72168.0,159380.0,37162.0,60110.0,3862.0,103894.0,97189.0,27520.0,162145.0,56157.0,246900.0,206267.0,31695.0,107630.0,106742.0,230097.0,105851.0,40466.0,119858.0,131925.0,52420.0,19881.0,95989.0,139249.0,151507.0,191102.0,333.0,9539.0,150802.0,2943.0,230097.0,25356.0,80925.0,155241.0,87292.0,24638.0,175580.0,5660.0,12324.0,584.0,240336.0,182529.0,119846.0,154375.0,197037.0,226668.0,47760.0,42842.0,99504.0,195937.0,79226.0,210746.0,14590.0,31737.0,70784.0,12035.0,129339.0,128771.0,17012.0,124477.0,75891.0,90042.0,86707.0,195897.0,79024.0,123231.0,97673.0,95578.0,5973.0,35504.0,88675.0,73495.0,57561.0,16529.0,15130.0,3133.0,53048.0,174772.0,58059.0,191126.0,112309.0,101750.0,8993.0,76073.0,157688.0,188363.0,152159.0,92295.0,98402.0,312.0,147674.0,70343.0,15124.0,43400.0,76429.0,99342.0,35657.0,250299.0,17181.0,958.0,105262.0,47879.0,160478.0,2563.0,228842.0,117726.0,103020.0,230097.0,87736.0,60547.0,135563.0,118511.0,284.0,10288.0,159094.0,101628.0,41878.0,230097.0,142709.0,79563.0,128137.0,44806.0,265967.0,5267.0,195889.0,55330.0,176697.0,162147.0,107840.0,88515.0,185741.0,48935.0,48739.0,70886.0,6664.0,119745.0,146328.0,88885.0,7861.0,140001.0,27591.0,230097.0,88810.0,131251.0,38113.0,8911.0,170203.0,81345.0,52304.0,153263.0,277246.0,96495.0,34042.0,33398.0,62141.0,85822.0,77220.0,146190.0,61269.0,131975.0,160111.0,98473.0,144400.0,196891.0,178639.0,230097.0,20137.0,133826.0,43996.0,68809.0,250837.0,39180.0,84591.0,23908.0,230097.0,101499.0,230097.0,142573.0,126278.0,160470.0,261201.0,108466.0,147519.0,169451.0,31939.0,186552.0,13200.0,77151.0,237460.0,121858.0,210803.0,313219.0
2016-04-08 04:51:01.824487,119,189661.0,186471.0,47374.0,187782.0,173018.0,76859.0,113167.0,72168.0,162380.0,40162.0,63110.0,5675.0,104894.0,99406.0,27520.0,165145.0,56157.0,248890.0,209267.0,34695.0,110330.0,109742.0,230097.0,105851.0,40466.0,119858.0,132925.0,55120.0,19881.0,95989.0,139249.0,151507.0,194102.0,333.0,9539.0,153802.0,2943.0,230097.0,28356.0,80925.0,155241.0,90292.0,24638.0,175580.0,10460.0,12324.0,584.0,240336.0,182529.0,122846.0,154375.0,200037.0,226668.0,50760.0,44838.0,99504.0,195937.0,79226.0,210746.0,17290.0,35028.0,70784.0,12035.0,133339.0,131771.0,20012.0,127177.0,75891.0,90042.0,86707.0,197610.0,79024.0,126231.0,97673.0,378.0,5973.0,35504.0,88675.0,73495.0,59361.0,19229.0,15130.0,3133.0,53048.0,174772.0,58059.0,100126.0,112309.0,101750.0,8993.0,79073.0,157688.0,188363.0,152159.0,95295.0,98402.0,312.0,147674.0,70343.0,15124.0,43400.0,76429.0,99342.0,35657.0,250299.0,17181.0,958.0,107017.0,47879.0,160478.0,2563.0,228842.0,117726.0,105720.0,230097.0,90736.0,60547.0,137563.0,121511.0,284.0,10288.0,162094.0,104628.0,44578.0,230097.0,145409.0,79563.0,131137.0,44806.0,267967.0,5267.0,195889.0,55330.0,179697.0,165147.0,107840.0,88515.0,185741.0,48935.0,48739.0,73886.0,6664.0,122745.0,149028.0,88885.0,8145.0,140001.0,27591.0,230097.0,88810.0,134251.0,38113.0,11911.0,172903.0,81345.0,55304.0,156263.0,277246.0,99495.0,34042.0,33398.0,65741.0,85822.0,79920.0,149190.0,64269.0,131975.0,160111.0,98473.0,144400.0,196891.0,181339.0,230097.0,24089.0,133826.0,44996.0,68809.0,250837.0,39180.0,87591.0,23908.0,230097.0,104199.0,230097.0,145573.0,126278.0,163170.0,263901.0,108466.0,150519.0,169451.0,34939.0,186552.0,13200.0,77151.0,237460.0,121858.0,210803.0,313219.0
2016-04-08 04:54:02.387693,119,189661.0,192471.0,47374.0,190782.0,176018.0,82859.0,118167.0,78168.0,165380.0,43162.0,66110.0,5675.0,106894.0,101570.0,27520.0,168145.0,56157.0,251890.0,209267.0,37695.0,114830.0,112742.0,230097.0,105851.0,40466.0,125858.0,133925.0,60520.0,19881.0,101989.0,139249.0,157507.0,197102.0,333.0,15539.0,156802.0,2943.0,230097.0,31356.0,80925.0,155241.0,93292.0,24638.0,181580.0,17060.0,12324.0,584.0,246336.0,188529.0,125846.0,51375.0,203037.0,232668.0,53760.0,47838.0,99504.0,201937.0,85226.0,216746.0,22690.0,38628.0,76784.0,12035.0,135339.0,134771.0,23012.0,131677.0,75891.0,90042.0,92707.0,198590.0,85024.0,129231.0,97673.0,378.0,5973.0,35504.0,88675.0,73495.0,64761.0,23729.0,15130.0,3133.0,53048.0,180772.0,58059.0,100126.0,116309.0,107750.0,13993.0,82073.0,163688.0,194363.0,152159.0,98295.0,104402.0,312.0,153674.0,70343.0,15124.0,49400.0,76429.0,99342.0,41657.0,256299.0,22181.0,958.0,110017.0,47879.0,166478.0,2563.0,234842.0,123726.0,110320.0,230097.0,93736.0,66547.0,137563.0,124511.0,284.0,10288.0,165094.0,107628.0,49978.0,230097.0,150809.0,84063.0,134137.0,50806.0,269967.0,5267.0,195889.0,61330.0,182697.0,168147.0,113840.0,92115.0,191741.0,48935.0,54739.0,76886.0,6664.0,125745.0,154528.0,88885.0,8145.0,146001.0,32591.0,230097.0,94810.0,137251.0,44113.0,14911.0,177403.0,81345.0,58304.0,161263.0,283246.0,102495.0,34042.0,39398.0,67541.0,91822.0,85320.0,152190.0,17269.0,131975.0,166111.0,104473.0,150400.0,202891.0,185839.0,230097.0,26089.0,133826.0,46996.0,74809.0,256837.0,39180.0,90591.0,23908.0,230097.0,109599.0,230097.0,148573.0,132278.0,168570.0,263901.0,112466.0,153519.0,174451.0,37939.0,191052.0,19200.0,83151.0,243460.0,126858.0,216803.0,313219.0
2016-04-08 04:57:02.003991,119,189661.0,194471.0,47374.0,192782.0,178018.0,84859.0,69167.0,80168.0,167380.0,45162.0,68110.0,11675.0,110894.0,105144.0,27520.0,170145.0,56157.0,251890.0,212267.0,39695.0,117530.0,114742.0,230097.0,105851.0,40466.0,127858.0,133925.0,64120.0,19881.0,103989.0,139249.0,159507.0,201602.0,333.0,17539.0,158802.0,2943.0,230097.0,33356.0,80925.0,155241.0,95292.0,24638.0,183580.0,19860.0,12324.0,584.0,248336.0,190529.0,127846.0,53375.0,12037.0,234668.0,55760.0,47838.0,99504.0,203937.0,87226.0,218746.0,26290.0,40428.0,78784.0,12035.0,137339.0,136771.0,25012.0,134377.0,75891.0,90042.0,94707.0,200547.0,87024.0,131231.0,97673.0,378.0,5973.0,35504.0,88675.0,73495.0,67461.0,26429.0,15130.0,3133.0,53048.0,67772.0,58059.0,100126.0,117309.0,109750.0,14993.0,84073.0,165688.0,196363.0,152159.0,100295.0,106402.0,312.0,155674.0,70343.0,15124.0,51400.0,76429.0,99342.0,43657.0,258299.0,24181.0,958.0,110017.0,47879.0,168478.0,2563.0,236842.0,125726.0,113920.0,230097.0,95736.0,68547.0,142563.0,126511.0,284.0,10288.0,167094.0,109628.0,53578.0,230097.0,154409.0,37663.0,136137.0,52806.0,269967.0,5267.0,195889.0,63330.0,184697.0,170147.0,115840.0,98415.0,193741.0,48935.0,56739.0,78886.0,6664.0,127745.0,158128.0,88885.0,8616.0,148001.0,34591.0,230097.0,96810.0,139251.0,46113.0,16911.0,180103.0,81345.0,60304.0,162263.0,285246.0,104495.0,34042.0,41398.0,72041.0,93822.0,88920.0,154190.0,19269.0,131975.0,168111.0,106473.0,152400.0,204891.0,188539.0,230097.0,32089.0,133826.0,50996.0,76809.0,155837.0,39180.0,92591.0,23908.0,230097.0,113199.0,230097.0,150573.0,134278.0,172170.0,268401.0,117966.0,155519.0,176451.0,39939.0,193752.0,21200.0,85151.0,245460.0,128858.0,218803.0,313219.0
2016-04-08 05:00:02.581130,119,189711.0,195520.0,47387.0,195832.0,181064.0,85880.0,70193.0,81188.0,170423.0,48173.0,71127.0,13677.0,111922.0,105171.0,27527.0,173188.0,56171.0,255635.0,215321.0,42704.0,121160.0,117771.0,230158.0,105879.0,40476.0,128890.0,133959.0,67735.0,19886.0,105015.0,139285.0,160548.0,203454.0,333.0,18542.0,161842.0,2944.0,230158.0,36364.0,80946.0,155282.0,98316.0,24645.0,184627.0,22863.0,12327.0,584.0,249400.0,191577.0,130879.0,54399.0,15069.0,235728.0,58774.0,51555.0,99530.0,204989.0,88247.0,219802.0,29896.0,45829.0,79803.0,12038.0,140374.0,139806.0,28017.0,138011.0,75911.0,90065.0,95731.0,200599.0,88045.0,134264.0,97699.0,381.0,5974.0,35513.0,88698.0,73514.0,71077.0,30035.0,15134.0,3134.0,53061.0,68809.0,58074.0,100158.0,118339.0,110777.0,15997.0,87094.0,166730.0,197414.0,152199.0,103320.0,107429.0,312.0,156714.0,70361.0,15128.0,52413.0,76449.0,99368.0,45567.0,259365.0,25187.0,958.0,113725.0,47892.0,169521.0,2563.0,237902.0,126757.0,117549.0,230158.0,98760.0,69564.0,144600.0,129543.0,284.0,10291.0,170136.0,112656.0,57191.0,230158.0,13048.0,43080.0,139172.0,53819.0,276016.0,5269.0,195940.0,64345.0,187744.0,173191.0,116869.0,100239.0,194791.0,48948.0,58553.0,81905.0,6666.0,130778.0,161768.0,88908.0,8618.0,149039.0,35599.0,230158.0,97834.0,142287.0,47124.0,19914.0,183749.0,81366.0,63319.0,165104.0,286319.0,107521.0,34051.0,42408.0,74758.0,94846.0,92542.0,157230.0,22279.0,132009.0,169154.0,107500.0,153438.0,205943.0,192187.0,230158.0,35096.0,258.0,52009.0,77828.0,156892.0,39191.0,95615.0,26053.0,230158.0,116828.0,230158.0,153612.0,135312.0,175813.0,270270.0,120695.0,158558.0,177496.0,42949.0,196502.0,22205.0,86172.0,246523.0,129890.0,219859.0,313301.0
2016-04-08 05:03:02.178718,120,189711.0,198520.0,47387.0,196832.0,182064.0,88880.0,73193.0,84188.0,171423.0,49173.0,72127.0,14677.0,114922.0,109852.0,27527.0,174188.0,56171.0,258635.0,218321.0,43704.0,122960.0,118771.0,230158.0,105879.0,40476.0,131890.0,133959.0,72235.0,19886.0,108015.0,139285.0,163548.0,207054.0,333.0,21542.0,162842.0,2944.0,230158.0,37364.0,80946.0,155282.0,99316.0,24645.0,89427.0,23863.0,12327.0,584.0,252400.0,194577.0,131879.0,57399.0,16069.0,238728.0,59774.0,54526.0,99530.0,207989.0,91247.0,222802.0,34396.0,49429.0,82803.0,12038.0,141374.0,140806.0,29017.0,139811.0,75911.0,90065.0,95731.0,204579.0,91045.0,135264.0,97699.0,381.0,5974.0,35513.0,88698.0,73514.0,72877.0,31835.0,15134.0,3134.0,53061.0,71809.0,58074.0,100158.0,1739.0,113777.0,18997.0,88094.0,169730.0,200414.0,152199.0,54320.0,110429.0,312.0,159714.0,70361.0,15128.0,55413.0,76449.0,99368.0,49167.0,262365.0,29187.0,958.0,116690.0,47892.0,172521.0,2563.0,240902.0,129757.0,122049.0,230158.0,99760.0,72564.0,145600.0,130543.0,284.0,10291.0,171136.0,113656.0,61691.0,230158.0,17548.0,44880.0,140172.0,56819.0,278016.0,5269.0,195940.0,67345.0,188744.0,174191.0,119869.0,105639.0,197791.0,48948.0,62153.0,82905.0,6666.0,131778.0,166268.0,88908.0,11436.0,152039.0,38599.0,230158.0,100834.0,143287.0,50124.0,20914.0,185549.0,81366.0,64319.0,169604.0,289319.0,108521.0,34051.0,45408.0,79258.0,97846.0,97042.0,158230.0,23279.0,132009.0,172154.0,110500.0,156438.0,208943.0,193987.0,230158.0,38096.0,258.0,55009.0,80828.0,159892.0,39191.0,96615.0,26656.0,230158.0,121328.0,230158.0,154612.0,138312.0,180313.0,272070.0,122495.0,159558.0,180496.0,43949.0,200102.0,25205.0,89172.0,249523.0,132890.0,222859.0,313301.0
2016-04-08 05:06:01.800534,120,189711.0,201520.0,47387.0,199832.0,185064.0,91880.0,74193.0,87188.0,174423.0,52173.0,75127.0,17677.0,115922.0,112852.0,27527.0,177188.0,56171.0,259635.0,219321.0,46704.0,127460.0,121771.0,230158.0,105879.0,40476.0,134890.0,359.0,75835.0,19886.0,111015.0,139285.0,166548.0,49754.0,333.0,24542.0,165842.0,2944.0,230158.0,40364.0,80946.0,4282.0,102316.0,24645.0,92427.0,26863.0,12327.0,584.0,255400.0,197577.0,134879.0,60399.0,19069.0,241728.0,62774.0,55526.0,99530.0,210989.0,94247.0,224802.0,37996.0,52129.0,85803.0,12038.0,144374.0,143806.0,32017.0,144311.0,76112.0,90065.0,95731.0,206503.0,94045.0,138264.0,97699.0,1381.0,5974.0,35513.0,88698.0,73514.0,76477.0,36335.0,15134.0,3134.0,53061.0,74809.0,58074.0,100158.0,4739.0,116777.0,19997.0,91094.0,170730.0,203414.0,152199.0,57320.0,113429.0,312.0,162714.0,70361.0,15128.0,58413.0,76449.0,99368.0,50067.0,265365.0,29187.0,958.0,117690.0,47892.0,175521.0,2563.0,243902.0,131757.0,125649.0,230158.0,99760.0,75564.0,148600.0,133543.0,284.0,10291.0,174136.0,116656.0,65291.0,230158.0,21048.0,48480.0,143172.0,59819.0,279016.0,5269.0,195940.0,70345.0,191744.0,177191.0,122869.0,106539.0,200791.0,48948.0,63053.0,85905.0,6666.0,134778.0,169868.0,88908.0,17306.0,155039.0,41599.0,230158.0,103834.0,146187.0,53124.0,23914.0,190049.0,81366.0,67319.0,171404.0,292319.0,111521.0,34051.0,48408.0,81058.0,100846.0,100642.0,161230.0,26279.0,132009.0,175154.0,113500.0,159438.0,211943.0,198487.0,230158.0,41096.0,258.0,56009.0,83828.0,162892.0,39191.0,99615.0,28112.0,230158.0,124928.0,230158.0,157612.0,141312.0,183913.0,273870.0,126095.0,162558.0,183496.0,46949.0,201002.0,28205.0,92172.0,252523.0,135890.0,225859.0,313301.0
